CustomerID,Country,State,City,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
0203-HHYIJ,United States,California,Atherton,37.454924,-122.203168,male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,yes,1,79,3779.0,lack of affordable download/upload speed
0206-OYVOC,United States,California,Huntington Beach,33.721917,-118.043237,female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,no,0,77,5596.0,unknown
0206-TBWLC,United States,California,Calimesa,33.982787,-117.057627,female,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,no,0,67,4488.0,unknown
0207-MDKNV,United States,California,Daly City,37.691561,-122.445202,female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,yes,1,84,2122.0,competitor made better offer
0208-BPQEJ,United States,California,Middletown,38.787446,-122.58675,female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,no,0,29,3713.0,unknown
0212-ISBBF,United States,California,Berkeley,37.858898,-122.240512,female,No,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,no,0,73,2875.0,unknown
0214-JHPFW,United States,California,Lost Hills,35.637715,-119.893068,female,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,no,0,42,5640.0,unknown
0215-BQKGS,United States,California,Garden Grove,33.766476,-117.969795,male,No,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,no,0,66,5393.0,unknown
0218-QNVAS,United States,California,Indio,33.752938,-116.230055,male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,no,0,37,5876.0,unknown
0219-QAERP,United States,California,Oxnard,34.156629,-119.117218,male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,no,0,74,4006.0,unknown
0219-YTZUE,United States,California,San Diego,32.747484,-117.166877,male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,yes,1,73,4939.0,don't know
0220-EBGCE,United States,California,Fort Jones,41.5837,-122.935922,male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,yes,1,67,3273.0,competitor offered more data
0221-NAUXK,United States,California,Moreno Valley,33.923149,-117.244933,male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,no,0,48,3044.0,unknown
0221-WMXNQ,United States,California,Chino,33.990646,-117.663025,male,Yes,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,no,0,40,4033.0,unknown
0222-CNVPT,United States,California,Sacramento,38.53508,-121.444144,male,Yes,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,no,0,67,4865.0,unknown
0224-HJAPT,United States,California,San Diego,32.741499,-117.127409,male,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,yes,1,82,2857.0,competitor offered higher download speeds
0224-NIJLP,United States,California,Turlock,37.474396,-120.875917,male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,no,0,32,3899.0,unknown
0224-RLWWD,United States,California,Calexico,32.690654,-115.431225,female,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,no,0,44,3805.0,unknown
0225-ZORZP,United States,California,Groveland,37.902968,-119.667544,male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,no,0,43,5828.0,unknown
0228-MAUWC,United States,California,Los Gatos,37.160194,-121.945611,male,No,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,no,0,39,3949.0,unknown
0229-LFJAF,United States,California,Clovis,36.917652,-119.593757,male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,no,0,32,4262.0,unknown
0230-UBYPQ,United States,California,Hyampom,40.648024,-123.465088,male,Yes,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,no,0,48,5089.0,unknown
0230-WEQUW,United States,California,Woodland Hills,34.153733,-118.593408,male,No,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,no,0,77,5500.0,unknown
0231-LXVAP,United States,California,Tipton,36.047414,-119.344304,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,yes,1,66,3389.0,attitude of support person
0233-FTHAV,United States,California,Livingston,37.361987,-120.748394,female,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,no,0,49,5687.0,unknown
0234-TEVTT,United States,California,Tulare,36.185471,-119.375243,female,No,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,no,0,21,5269.0,unknown
0235-KGSLC,United States,California,Buellton,34.631362,-120.238218,female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,yes,1,86,3967.0,moved
0236-HFWSV,United States,California,Palmdale,34.557711,-118.029441,male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,yes,1,77,5264.0,competitor offered higher download speeds
0237-YFUTL,United States,California,Midway City,33.744439,-117.98588,female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,no,0,21,4676.0,unknown
0238-WHBIQ,United States,California,Folsom,38.672638,-121.147403,male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,no,0,50,4193.0,unknown
0239-OXEXL,United States,California,Oakland,37.787186,-122.14633,female,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,no,0,49,3509.0,unknown
0244-LGNFY,United States,California,San Anselmo,37.99272,-122.575026,female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,no,0,75,6342.0,unknown
0247-SLUJI,United States,California,Duarte,34.145695,-117.95982,male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,no,0,43,2004.0,unknown
0248-IPDFW,United States,California,Lake Elsinore,33.655421,-117.391751,female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,no,0,57,5617.0,unknown
0248-PGHBZ,United States,California,San Clemente,33.429488,-117.609432,female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,no,0,80,5857.0,unknown
0253-ZTEOB,United States,California,Los Angeles,34.076259,-118.310715,female,No,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,no,0,50,3246.0,unknown
0254-FNMCI,United States,California,Downey,33.940884,-118.128628,female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,no,0,37,5234.0,unknown
0254-KCJGT,United States,California,Bodega Bay,38.377165,-123.037957,male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,no,0,64,4628.0,unknown
0254-WWRKD,United States,California,Challenge,39.461768,-121.195825,female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,no,0,51,5122.0,unknown
0256-LTHVJ,United States,California,Ludlow,34.702766,-116.093376,female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,yes,1,98,5201.0,competitor had better devices
0257-KXZGU,United States,California,Santa Clara,37.348129,-121.98469,female,No,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,no,0,74,5442.0,unknown
0257-ZESQC,United States,California,Perris,33.828289,-117.201666,female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,yes,1,99,4517.0,lack of self-service on website
0258-NOKBL,United States,California,Fortuna,40.584991,-124.121504,male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,no,0,61,5625.0,unknown
0259-GBZSH,United States,California,San Diego,32.85723,-117.209774,male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,yes,1,73,3878.0,product dissatisfaction
0260-ZDLGK,United States,California,San Dimas,34.102119,-117.815532,female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,yes,1,65,3585.0,competitor made better offer
0263-FJTQO,United States,California,Rescue,38.724322,-120.991237,male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,no,0,60,4022.0,unknown
0264-CNITK,United States,California,Clio,39.745805,-120.580882,female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,no,0,23,5043.0,unknown
0265-EDXBD,United States,California,Mount Laguna,32.830852,-116.444601,male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,yes,1,69,4105.0,lack of self-service on website
0265-PSUAE,United States,California,Lotus,38.815515,-120.916997,female,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,no,0,72,3337.0,unknown
0266-CLZKZ,United States,California,San Marcos,33.119028,-117.166036,female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,no,0,59,6383.0,unknown
0266-GMEAO,United States,California,Lompoc,34.601055,-120.382917,male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,no,0,70,5879.0,unknown
0268-QKIWO,United States,California,Pilot Hill,38.803731,-121.043799,female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,58.85,yes,1,83,2647.0,lack of affordable download/upload speed
0269-XFESX,United States,California,San Francisco,37.802071,-122.411004,male,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,no,0,30,4031.0,unknown
0270-THENM,United States,California,Mission Hills,34.266389,-118.459744,male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,no,0,77,6233.0,unknown
0274-JKUJR,United States,California,Los Angeles,33.994524,-118.149953,male,No,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,no,0,76,3332.0,unknown
0277-BKSQP,United States,California,Harbor City,33.798266,-118.300237,male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,no,0,62,4854.0,unknown
0277-ORXQS,United States,California,San Francisco,37.791998,-122.408653,male,No,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,no,0,30,4652.0,unknown
0278-YXOOG,United States,California,Inglewood,33.956445,-118.358634,male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,yes,1,66,2604.0,network reliability
0280-XJGEX,United States,California,Los Angeles,34.039224,-118.266293,male,No,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,yes,1,89,5340.0,competitor had better devices
0281-CNTZX,United States,California,Pescadero,37.22565,-122.297533,male,No,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,no,0,74,5151.0,unknown
0282-NVSJS,United States,California,Aromas,36.878364,-121.629781,female,Yes,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,no,0,75,3353.0,unknown
0285-INHLN,United States,California,Badger,36.64545,-118.924982,male,No,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,no,0,41,3519.0,unknown
0289-IVARM,United States,California,Parlier,36.622237,-119.521126,female,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,no,0,34,3463.0,unknown
0292-WEGCH,United States,California,Death Valley,36.27688,-117.033326,female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,no,0,45,6275.0,unknown
0295-PPHDO,United States,California,La Puente,34.031441,-117.936436,male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,yes,1,71,5962.0,attitude of support person
0295-QVKPB,United States,California,Riverdale,36.452211,-119.94575,male,No,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,no,0,42,3099.0,unknown
0297-RBCSG,United States,California,San Francisco,37.791222,-122.402241,male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,no,0,39,2051.0,unknown
0298-XACET,United States,California,Berry Creek,39.657228,-121.37778,male,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,no,0,47,5396.0,unknown
0301-FIDRB,United States,California,Fulton,38.493888,-122.777141,female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,no,0,32,6107.0,unknown
0301-KOBTQ,United States,California,Capitola,36.977025,-121.952864,male,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,614.45,no,0,20,3398.0,unknown
0302-JOIVN,United States,California,San Gabriel,34.114772,-118.089431,female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,yes,1,76,2750.0,network reliability
0303-UNCIP,United States,California,Claremont,34.127621,-117.717863,male,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,no,0,57,5043.0,unknown
0303-WMMRN,United States,California,Glendale,34.182378,-118.262922,male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,no,0,27,3056.0,unknown
0305-SQECB,United States,California,Gardena,33.876482,-118.284077,female,No,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,no,0,67,4265.0,unknown
0306-JAELE,United States,California,Tecopa,35.824572,-116.274755,male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,yes,1,66,4192.0,competitor had better devices
0307-BCOPK,United States,California,San Francisco,37.721052,-122.413573,female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,no,0,60,4336.0,unknown
0308-GIQJT,United States,California,San Diego,32.886925,-117.152162,male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,no,0,54,4921.0,unknown
0308-IVGOK,United States,California,Santa Ana,33.748635,-117.906125,female,No,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,no,0,62,2133.0,unknown
0310-MVLET,United States,California,Snelling,37.521708,-120.426843,female,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,yes,1,77,5612.0,service dissatisfaction
0310-SUCIN,United States,California,Darwin,36.319181,-117.593053,female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,no,0,28,5643.0,unknown
0310-VQXAM,United States,California,San Bernardino,34.183286,-117.221722,male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,no,0,63,2788.0,unknown
0311-QYWSS,United States,California,Garberville,40.057784,-123.679461,female,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,no,0,60,3672.0,unknown
0311-UNPFF,United States,California,Long Beach,33.830099,-118.182239,female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,yes,1,82,4910.0,service dissatisfaction
0314-TKOSI,United States,California,Upland,34.141146,-117.655583,female,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,no,0,42,5377.0,unknown
0315-LVCRK,United States,California,El Dorado Hills,38.684437,-121.055634,male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,no,0,60,4924.0,unknown
0318-QUUOB,United States,California,Santa Rosa,38.488431,-122.752839,male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,yes,1,91,4273.0,service dissatisfaction
0318-ZOPWS,United States,California,Malibu,34.074572,-118.831181,female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,no,0,37,5422.0,unknown
0319-QZTCO,United States,California,Santa Rosa,38.460517,-122.790335,female,No,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,no,0,52,3654.0,unknown
